bike_id,start_time,age,month,start_station,end_station
29477,2018-04-21T16:44:42Z,23,4,3211,3211
29477,2018-04-21T20:49:48Z,33,4,3211,3269
29477,2018-04-23T12:41:07Z,36,4,3269,3186
29477,2018-04-23T16:37:20Z,41,4,3186,3203
29477,2018-04-23T22:50:01Z,41,4,3183,3638
29477,2018-04-23T23:06:35Z,49,4,3638,3270
29477,2018-04-24T12:24:57Z,48,4,3270,3186
29477,2018-04-25T12:19:13Z,37,4,3213,3186
29477,2018-04-25T22:00:03Z,34,4,3186,3206
29477,2018-04-25T23:10:20Z,45,4,3206,3203
29477,2018-04-26T01:38:21Z,35,4,3203,3184
29477,2018-04-26T01:50:31Z,26,4,3184,3214
29477,2018-04-30T12:49:22Z,42,4,3214,3183
29477,2018-05-01T12:15:25Z,37,5,3212,3206
29477,2018-05-01T22:13:50Z,56,5,3206,3225
29477,2018-05-01T23:41:05Z,27,5,3225,3186
29477,2018-05-02T00:01:59Z,30,5,3186,3186
29477,2018-05-02T00:23:48Z,54,5,3186,3187
29477,2018-05-02T12:04:00Z,47,5,3187,3183
29477,2018-05-02T14:13:16Z,43,5,3269,3209
29477,2018-05-02T15:41:57Z,43,5,3209,3186
29477,2018-05-02T22:40:42Z,50,5,3186,3203
29477,2018-05-02T22:50:58Z,35,5,3203,3275
29477,2018-05-03T12:16:24Z,32,5,3275,3184
29477,2018-05-03T21:20:52Z,37,5,3184,3640
29477,2018-05-04T04:06:05Z,32,5,3640,3212
29477,2018-05-04T12:53:39Z,30,5,3212,3203
29477,2018-05-04T15:12:22Z,46,5,3203,3272
29477,2018-05-04T15:22:10Z,46,5,3272,3203
29477,2018-05-04T15:40:05Z,40,5,3203,3202
29477,2018-05-04T18:34:05Z,44,5,3202,3681
29477,2018-05-05T02:09:10Z,49,5,3681,3211
29477,2018-05-05T02:39:29Z,37,5,3211,3203
29477,2018-05-05T11:00:17Z,35,5,3203,3186
29477,2018-05-05T12:29:12Z,27,5,3186,3639
29477,2018-05-05T13:04:16Z,61,5,3639,3681
29477,2018-05-05T13:44:08Z,25,5,3681,3186
29477,2018-05-06T15:45:41Z,28,5,3678,3195
29477,2018-05-07T01:50:52Z,34,5,3195,3207
29477,2018-05-07T09:02:14Z,34,5,3207,3276
29477,2018-05-07T14:09:18Z,29,5,3276,3186
29477,2018-05-07T22:38:53Z,32,5,3186,3209
29477,2018-05-08T11:04:09Z,29,5,3209,3186
29477,2018-05-08T13:06:50Z,36,5,3681,3186
29477,2018-05-08T16:40:14Z,62,5,3203,3183
29477,2018-05-08T20:48:25Z,25,5,3183,3199
29477,2018-05-09T02:52:15Z,25,5,3199,3207
29477,2018-05-09T12:43:29Z,24,5,3207,3639
29477,2018-05-09T21:45:40Z,34,5,3639,3275
29477,2018-05-10T01:47:14Z,27,5,3275,3267
29477,2018-05-10T11:50:56Z,42,5,3267,3183
29477,2018-05-10T23:46:35Z,61,5,3681,3205
29477,2018-05-11T18:01:38Z,50,5,3205,3192
29477,2018-05-11T23:34:03Z,49,5,3192,3192
29477,2018-05-14T11:25:35Z,33,5,3192,3186
29477,2018-05-14T12:43:09Z,28,5,3269,3638
29477,2018-05-14T13:21:22Z,41,5,3638,3183
29477,2018-05-14T22:19:34Z,66,5,3278,3186
29477,2018-05-14T22:27:09Z,29,5,3186,3205
29477,2018-05-15T11:56:00Z,39,5,3205,3186
29477,2018-05-15T12:45:05Z,31,5,3203,3273
29477,2018-05-15T13:26:28Z,45,5,3273,3203
29477,2018-05-15T13:32:02Z,31,5,3203,3202
29477,2018-05-15T19:32:02Z,27,5,3202,3267
29477,2018-05-15T20:47:08Z,55,5,3267,3275
29477,2018-05-15T21:03:16Z,40,5,3275,3275
29477,2018-05-15T22:02:20Z,40,5,3275,3187
29477,2018-05-15T23:14:07Z,40,5,3187,3275
29477,2018-05-15T23:44:42Z,31,5,3275,3187
29477,2018-05-16T15:26:49Z,31,5,3187,3275
29477,2018-05-17T12:15:14Z,48,5,3275,3183
29477,2018-05-17T21:56:10Z,30,5,3183,3639
29477,2018-05-18T02:52:01Z,50,5,3639,3273
29477,2018-05-18T02:59:30Z,62,5,3273,3272
29477,2018-05-18T03:09:56Z,27,5,3272,3269
29477,2018-05-18T11:15:37Z,38,5,3269,3186
29477,2018-05-18T12:20:23Z,32,5,3272,3186
29477,2018-05-18T19:37:44Z,25,5,3186,3278
29477,2018-05-18T21:44:46Z,37,5,3186,3276
29477,2018-05-18T23:53:03Z,37,5,3276,3205
29477,2018-05-19T20:28:39Z,22,5,3205,3203
29477,2018-05-19T22:08:52Z,40,5,3203,3186
29477,2018-05-19T23:23:07Z,27,5,3186,3279
29477,2018-05-19T23:58:31Z,26,5,3279,3279
29477,2018-05-20T14:04:13Z,26,5,3279,3681
29477,2018-05-25T13:06:50Z,24,5,3681,3275
29477,2018-05-25T15:54:21Z,31,5,3275,3199
29477,2018-05-25T22:10:56Z,49,5,3199,3276
29477,2018-05-26T14:57:13Z,35,5,3276,3184
29477,2018-05-26T17:22:05Z,49,5,3184,3681
29477,2018-05-29T21:31:11Z,55,5,3199,3184
29477,2018-05-29T22:06:21Z,37,5,3184,3275
29477,2018-05-30T01:40:18Z,60,5,3275,3267
29477,2018-05-30T10:23:47Z,60,5,3267,3275
29477,2018-05-30T11:47:41Z,25,5,3275,3183
29477,2018-05-31T12:36:00Z,34,5,3281,3640
29477,2018-06-01T01:48:50Z,30,5,3640,3207
29477,2018-06-01T09:06:53Z,34,6,3207,3185
29477,2018-06-01T22:22:11Z,30,6,3185,3203
29477,2018-06-02T02:39:00Z,40,6,3203,3192
29477,2018-06-02T16:36:25Z,26,6,3192,3192
29477,2018-06-02T17:33:35Z,49,6,3192,3192
29477,2018-06-02T18:01:06Z,49,6,3192,3184
29477,2018-06-02T19:37:31Z,29,6,3184,3186
29477,2018-06-02T20:49:31Z,44,6,3186,3213
29477,2018-06-05T15:27:39Z,29,6,3213,3186
29477,2018-06-05T21:10:24Z,37,6,3186,3678
29477,2018-06-05T21:40:42Z,28,6,3678,3195
29477,2018-06-05T23:09:47Z,26,6,3195,3193
29477,2018-06-06T11:56:13Z,26,6,3193,3195
29477,2018-06-06T22:03:53Z,33,6,3195,3677
29477,2018-06-07T12:47:09Z,29,6,3677,3195
29477,2018-06-07T22:55:23Z,36,6,3195,3280
29477,2018-06-08T22:24:48Z,54,6,3280,3195
29477,2018-06-08T23:54:53Z,27,6,3195,3225
29477,2018-06-09T13:29:11Z,49,6,3225,3192
29477,2018-06-09T15:21:31Z,48,6,3192,3192
29477,2018-06-09T16:02:06Z,48,6,3192,3211
29477,2018-06-11T18:28:46Z,30,6,3211,3205
29477,2018-06-11T22:30:30Z,41,6,3205,3279
29477,2018-06-12T11:12:50Z,59,6,3279,3269
29477,2018-06-12T11:23:58Z,45,6,3269,3186
29477,2018-06-12T23:05:26Z,32,6,3186,3279
29477,2018-06-13T11:43:55Z,41,6,3279,3186
29477,2018-06-13T13:11:29Z,45,6,3269,3213
29477,2018-06-13T13:16:53Z,30,6,3213,3186
29477,2018-06-13T19:23:19Z,37,6,3278,3210
29477,2018-06-13T21:43:36Z,53,6,3210,3186
29477,2018-06-13T21:54:16Z,28,6,3186,3276
29477,2018-06-14T00:40:34Z,36,6,3276,3186
29477,2018-06-14T00:56:34Z,30,6,3186,3213
29477,2018-06-14T11:04:15Z,43,6,3213,3186
29477,2018-06-14T12:24:18Z,33,6,3267,3279
29477,2018-06-14T12:51:33Z,36,6,3279,3186
29477,2018-06-14T18:55:38Z,27,6,3209,3207
29477,2018-06-14T21:53:12Z,57,6,3207,3195
29477,2018-06-14T22:08:45Z,29,6,3195,3281
29477,2018-06-15T00:13:25Z,30,6,3195,3678
29477,2018-06-15T11:30:06Z,28,6,3678,3195
29477,2018-06-15T20:04:27Z,31,6,3195,3268
29477,2018-06-16T17:14:32Z,31,6,3268,3195
29477,2018-06-17T02:51:08Z,32,6,3195,3679
29477,2018-06-17T17:43:40Z,33,6,3679,3679
29477,2018-06-17T21:23:45Z,41,6,3679,3195
29477,2018-06-18T02:11:18Z,47,6,3195,3212
29477,2018-06-18T10:43:33Z,42,6,3212,3213
29477,2018-06-18T13:13:06Z,56,6,3213,3186
29477,2018-06-18T22:25:00Z,41,6,3186,3278
29477,2018-06-19T10:26:11Z,35,6,3278,3186
29477,2018-06-19T10:52:35Z,30,6,3270,3272
29477,2018-06-19T12:36:56Z,59,6,3272,3186
29477,2018-06-19T17:21:45Z,40,6,3270,3270
29477,2018-06-20T00:20:23Z,29,6,3270,3273
29477,2018-06-21T16:20:55Z,23,6,3210,3202
29477,2018-06-21T20:43:00Z,34,6,3202,3203
29477,2018-06-21T20:59:21Z,22,6,3203,3185
29477,2018-06-22T13:31:00Z,43,6,3185,3202
29477,2018-06-22T18:06:04Z,38,6,3202,3199
29477,2018-06-23T15:51:47Z,49,6,3199,3199
29477,2018-06-23T19:04:04Z,41,6,3199,3183
29477,2018-06-23T19:34:50Z,41,6,3183,3199
29477,2018-06-24T14:07:46Z,49,6,3199,3213
29477,2018-06-24T18:08:39Z,33,6,3213,3213
29477,2018-06-25T13:30:14Z,56,6,3213,3186
29477,2018-06-25T15:29:39Z,37,6,3212,3277
29477,2018-06-26T19:28:35Z,49,6,3277,3203
29477,2018-06-26T20:04:32Z,49,6,3203,3273
29477,2018-06-26T21:31:39Z,31,6,3273,3278
29477,2018-06-26T22:13:11Z,41,6,3278,3202
29477,2018-06-26T23:59:55Z,28,6,3202,3639
29477,2018-06-27T01:33:44Z,24,6,3639,3638
29477,2018-06-27T02:02:26Z,30,6,3638,3196
29477,2018-06-27T20:05:06Z,49,6,3196,3198
29477,2018-06-27T22:34:53Z,31,6,3198,3640
29477,2018-06-28T00:30:22Z,27,6,3640,3225
29477,2018-06-29T00:38:32Z,42,6,3225,3186
29477,2018-06-29T01:19:15Z,34,6,3186,3203
29477,2018-06-29T12:41:34Z,33,6,3203,3186
29477,2018-06-29T21:48:51Z,33,6,3186,3269
29477,2018-07-01T15:09:33Z,37,7,3269,3273
29477,2018-07-03T01:23:14Z,32,7,3273,3186
29477,2018-07-03T01:27:04Z,32,7,3186,3269
29477,2018-07-03T02:25:35Z,29,7,3269,3639
29477,2018-07-06T20:41:41Z,49,7,3639,3639
29477,2018-07-07T18:23:42Z,49,7,3639,3186
29477,2018-07-09T04:03:07Z,28,7,3186,3191
29477,2018-07-09T12:35:31Z,28,7,3191,3640
29477,2018-07-09T23:34:40Z,36,7,3640,3281
29477,2018-07-10T02:06:16Z,29,7,3281,3281
29477,2018-07-10T12:50:15Z,41,7,3281,3202
29477,2018-07-10T15:52:08Z,32,7,3202,3639
29477,2018-07-10T21:57:39Z,64,7,3639,3203
29477,2018-07-11T12:56:31Z,64,7,3203,3639
29477,2018-07-11T21:17:05Z,28,7,3639,3211
29477,2018-07-11T21:38:46Z,27,7,3211,3192
29477,2018-07-12T11:32:57Z,27,7,3192,3211
29477,2018-07-12T12:40:23Z,38,7,3211,3225
29477,2018-07-12T17:57:34Z,49,7,3225,3195
29477,2018-07-12T22:16:39Z,36,7,3195,3677
29477,2018-07-13T01:09:08Z,29,7,3677,3202
29477,2018-07-13T01:34:11Z,31,7,3202,3187
29477,2018-07-13T16:15:50Z,31,7,3187,3275
29477,2018-07-14T02:03:17Z,30,7,3275,3267
29477,2018-07-14T16:23:37Z,49,7,3267,3276
29477,2018-07-15T22:46:35Z,44,7,3276,3186
29477,2018-07-16T02:04:59Z,28,7,3186,3213
29477,2018-07-16T12:28:06Z,49,7,3213,3186
29477,2018-07-16T21:43:23Z,29,7,3186,3269
29477,2018-07-16T23:43:03Z,32,7,3269,3187
29477,2018-07-17T01:06:34Z,32,7,3187,3269
29477,2018-07-17T02:13:44Z,37,7,3269,3272
29477,2018-07-17T02:29:17Z,52,7,3272,3203
29477,2018-07-17T10:58:22Z,47,7,3203,3186
29477,2018-07-17T12:13:11Z,32,7,3209,3186
29477,2018-07-18T11:37:34Z,31,7,3279,3183
29477,2018-07-27T01:45:26Z,37,7,3640,3206
29477,2018-07-27T14:05:06Z,49,7,3206,3279
29477,2018-07-27T14:50:40Z,47,7,3279,3638
29477,2018-07-28T06:53:35Z,34,7,3638,3269
29477,2018-07-28T14:05:20Z,26,7,3269,3270
29477,2018-07-28T21:10:08Z,27,7,3270,3186
29477,2018-07-28T21:24:06Z,32,7,3186,3279
29477,2018-07-28T21:38:03Z,32,7,3279,3187
29477,2018-07-29T00:45:27Z,45,7,3187,3184
29477,2018-07-29T01:06:23Z,45,7,3184,3202
29477,2018-07-29T01:33:47Z,45,7,3202,3638
29477,2018-07-29T20:36:45Z,29,7,3638,3638
29477,2018-07-30T17:03:58Z,29,7,3638,3202
29477,2018-07-30T21:05:41Z,32,7,3202,3481
29477,2018-07-31T00:50:13Z,33,7,3481,3199
29477,2018-07-31T11:49:04Z,27,7,3199,3202
29477,2018-07-31T13:00:57Z,59,7,3270,3186
29477,2018-07-31T16:59:29Z,29,7,3186,3207
29477,2018-07-31T20:53:25Z,29,7,3207,3185
29477,2018-07-31T23:38:51Z,60,7,3183,3267
29477,2018-08-01T00:56:19Z,35,7,3267,3184
29477,2018-08-01T01:54:46Z,57,7,3184,3267
29477,2018-08-01T09:51:42Z,57,8,3267,3184
29477,2018-08-01T20:50:49Z,30,8,3184,3202
29477,2018-08-01T21:58:20Z,55,8,3202,3214
29477,2018-08-02T12:38:26Z,39,8,3214,3183
29477,2018-08-02T13:50:14Z,46,8,3276,3185
29477,2018-08-03T13:35:14Z,25,8,3639,3183
29477,2018-08-04T17:35:24Z,27,8,3225,3214
29477,2018-08-04T22:43:45Z,27,8,3214,3185
29477,2018-08-04T23:58:46Z,35,8,3185,3187
29477,2018-08-05T16:01:02Z,30,8,3187,3202
29477,2018-08-05T17:41:04Z,28,8,3202,3199
29477,2018-08-05T18:00:42Z,60,8,3199,3199
29477,2018-08-05T20:06:33Z,49,8,3199,3183
29477,2018-08-05T20:35:24Z,49,8,3183,3639
29477,2018-08-05T22:28:15Z,29,8,3639,3272
29477,2018-08-06T00:44:25Z,23,8,3272,3203
29477,2018-08-06T10:47:01Z,32,8,3203,3186
29477,2018-08-06T11:53:45Z,36,8,3207,3202
29477,2018-08-06T21:47:16Z,67,8,3187,3275
29477,2018-08-06T21:51:31Z,35,8,3275,3211
29477,2018-08-06T22:11:40Z,28,8,3211,3192
29477,2018-08-07T00:12:07Z,47,8,3192,3192
29477,2018-08-07T12:39:35Z,32,8,3192,3639
29477,2018-08-07T22:09:19Z,36,8,3639,3267
29477,2018-08-08T11:29:35Z,49,8,3267,3184
29477,2018-08-08T16:59:05Z,47,8,3184,3202
29477,2018-08-08T21:28:35Z,50,8,3202,3270
29477,2018-08-09T11:58:50Z,56,8,3270,3186
29477,2018-08-09T12:38:09Z,46,8,3269,3186
29477,2018-08-09T22:08:12Z,38,8,3186,3209
29477,2018-08-10T10:28:48Z,38,8,3209,3186
29477,2018-08-10T12:48:07Z,27,8,3211,3186
29477,2018-08-11T03:53:51Z,31,8,3186,3269
29477,2018-08-11T13:58:06Z,25,8,3269,3272
29477,2018-08-11T14:16:50Z,25,8,3272,3269
29477,2018-08-12T14:43:58Z,49,8,3269,3199
29477,2018-08-12T17:47:42Z,28,8,3199,3202
29477,2018-08-13T22:20:53Z,49,8,3184,3183
29477,2018-08-13T23:47:19Z,32,8,3183,3187
29477,2018-08-14T10:50:22Z,49,8,3187,3183
29477,2018-08-15T23:26:38Z,33,8,3195,3678
29477,2018-08-16T20:35:11Z,38,8,3678,3195
29477,2018-08-16T21:46:10Z,24,8,3195,3225
29477,2018-08-17T11:32:15Z,34,8,3225,3199
29477,2018-08-17T12:21:53Z,32,8,3199,3214
29477,2018-08-17T16:24:26Z,37,8,3214,3184
29477,2018-08-17T19:11:13Z,49,8,3184,3276
29477,2018-08-18T01:10:23Z,33,8,3276,3186
29477,2018-08-18T01:21:55Z,54,8,3186,3213
29477,2018-08-19T14:09:38Z,34,8,3213,3187
29477,2018-08-19T19:06:15Z,31,8,3187,3276
29477,2018-08-19T19:37:07Z,32,8,3276,3186
29477,2018-08-19T20:57:19Z,29,8,3186,3187
29477,2018-08-19T21:41:03Z,29,8,3187,3183
29477,2018-08-19T22:04:35Z,49,8,3183,3639
29477,2018-08-20T12:26:50Z,49,8,3639,3639
29477,2018-08-20T12:33:25Z,26,8,3639,3183
29477,2018-08-21T14:29:40Z,33,8,3207,3640
29477,2018-08-21T15:42:09Z,44,8,3640,3201
29477,2018-08-24T23:53:04Z,29,8,3202,3639
29477,2018-08-25T00:28:00Z,42,8,3639,3184
29477,2018-08-25T02:42:10Z,49,8,3184,3199
29477,2018-08-25T03:22:39Z,35,8,3199,3198
29477,2018-08-25T18:46:05Z,43,8,3198,3201
29477,2018-08-27T12:23:17Z,29,8,3201,3640
29477,2018-08-27T13:55:18Z,37,8,3640,3183
29477,2018-08-27T21:30:35Z,30,8,3183,3276
29477,2018-08-28T12:14:59Z,29,8,3276,3186
29477,2018-08-29T02:00:26Z,29,8,3276,3638
29477,2018-08-29T13:56:58Z,29,8,3638,3202
29477,2018-08-29T16:26:53Z,50,8,3202,3211
29477,2018-08-29T16:51:05Z,50,8,3211,3202
29477,2018-08-29T17:53:43Z,24,8,3202,3183
29477,2018-08-29T19:47:26Z,30,8,3183,3211
29477,2018-08-31T20:35:09Z,28,8,3639,3211
29477,2018-08-31T22:22:08Z,49,8,3211,3225
29477,2018-09-01T14:42:09Z,31,9,3225,3186
29477,2018-09-01T20:28:52Z,49,9,3186,3205
29477,2018-09-01T21:02:59Z,49,9,3205,3205
29477,2018-09-02T08:35:28Z,49,9,3205,3186
29477,2018-09-02T20:29:40Z,28,9,3281,3210
29477,2018-09-04T04:48:13Z,19,9,3210,3210
29477,2018-09-04T05:20:52Z,19,9,3210,3210
29477,2018-09-04T11:45:17Z,27,9,3210,3185
29477,2018-09-05T17:19:42Z,30,9,3185,3185
29477,2018-09-06T13:04:05Z,45,9,3185,3203
29477,2018-09-06T13:15:59Z,64,9,3203,3639
29477,2018-09-06T17:37:13Z,44,9,3639,3183
29477,2018-09-06T21:07:21Z,28,9,3183,3195
29477,2018-09-06T22:15:49Z,36,9,3195,3677
29477,2018-09-07T00:16:54Z,31,9,3677,3191
29477,2018-09-07T12:42:04Z,25,9,3191,3195
29477,2018-09-07T23:03:05Z,28,9,3195,3193
29477,2018-09-16T23:21:39Z,58,9,3193,3280
29477,2018-09-17T12:22:07Z,31,9,3280,3195
29477,2018-09-17T22:53:55Z,34,9,3195,3207
29477,2018-09-18T12:00:35Z,30,9,3207,3199
29477,2018-09-18T12:33:37Z,32,9,3199,3202
29477,2018-09-18T21:48:33Z,31,9,3202,3187
29477,2018-09-19T14:01:51Z,31,9,3187,3183
29477,2018-09-20T10:08:48Z,22,9,3270,3186
29477,2018-09-21T00:48:10Z,37,9,3186,3270
29477,2018-09-21T11:50:56Z,58,9,3270,3186
29477,2018-09-21T22:50:28Z,28,9,3186,3203
29477,2018-09-22T12:50:36Z,48,9,3203,3187
29477,2018-09-22T15:03:18Z,31,9,3187,3275
29477,2018-09-22T15:15:49Z,31,9,3275,3187
29477,2018-09-22T17:51:06Z,31,9,3187,3203
29477,2018-09-23T00:07:31Z,34,9,3203,3211
29477,2018-09-23T00:32:12Z,30,9,3211,3205
29477,2018-09-24T11:45:01Z,39,9,3203,3186
29477,2018-09-24T23:58:11Z,40,9,3186,3279
29477,2018-09-25T01:46:45Z,30,9,3279,3207
29477,2018-09-26T13:00:41Z,34,9,3207,3195
29477,2018-09-26T22:11:37Z,47,9,3195,3191
29477,2018-09-27T11:46:46Z,47,9,3191,3195
29477,2018-09-27T21:56:11Z,42,9,3195,3678
29477,2018-09-28T09:17:26Z,23,9,3678,3195
29477,2018-09-28T11:08:21Z,58,9,3195,3194
29477,2018-09-28T13:02:54Z,37,9,3194,3186
29477,2018-09-28T21:42:28Z,37,9,3186,3194
29477,2018-09-30T16:14:14Z,28,9,3194,3184
29477,2018-10-01T02:43:08Z,22,9,3184,3639
29477,2018-10-01T03:17:04Z,32,9,3639,3202
29477,2018-10-01T12:55:16Z,45,10,3270,3186
29477,2018-10-01T21:44:04Z,27,10,3203,3202
29477,2018-10-01T22:44:59Z,28,10,3202,3198
29477,2018-10-02T18:58:57Z,24,10,3678,3195
29477,2018-10-02T19:14:47Z,28,10,3195,3191
29477,2018-10-02T21:52:57Z,28,10,3191,3194
29477,2018-10-03T00:38:39Z,28,10,3194,3191
29477,2018-10-04T12:34:32Z,34,10,3210,3640
29477,2018-10-04T22:45:28Z,29,10,3640,3210
29477,2018-10-05T12:48:08Z,35,10,3210,3203
29477,2018-10-05T16:00:10Z,65,10,3203,3272
29477,2018-10-05T17:28:39Z,62,10,3272,3205
29477,2018-10-05T23:39:07Z,31,10,3205,3681
29477,2018-10-05T23:45:46Z,31,10,3681,3681
29477,2018-10-06T12:59:16Z,38,10,3681,3681
29477,2018-10-06T14:09:29Z,31,10,3681,3213
29477,2018-10-08T12:19:36Z,31,10,3213,3186
29477,2018-10-08T22:56:50Z,34,10,3186,3199
29477,2018-10-09T03:28:15Z,29,10,3199,3270
29477,2018-10-09T11:03:11Z,34,10,3272,3639
29477,2018-10-09T11:19:40Z,55,10,3639,3202
29477,2018-10-09T17:34:01Z,30,10,3202,3186
29477,2018-10-09T17:56:29Z,25,10,3186,3225
29477,2018-10-09T20:11:19Z,36,10,3225,3213
29477,2018-10-09T21:32:24Z,47,10,3213,3276
29477,2018-10-09T23:14:25Z,34,10,3183,3276
29477,2018-10-10T00:36:59Z,29,10,3276,3185
29477,2018-10-10T01:27:49Z,39,10,3185,3276
29477,2018-10-10T11:55:19Z,28,10,3276,3638
29477,2018-10-10T13:28:21Z,41,10,3638,3183
29477,2018-10-10T16:55:03Z,35,10,3278,3273
29477,2018-10-11T00:00:38Z,36,10,3273,3278
29477,2018-10-11T11:18:10Z,30,10,3278,3186
29477,2018-10-11T13:01:15Z,27,10,3194,3220
29477,2018-10-13T00:40:47Z,39,10,3220,3207
29477,2018-10-13T15:23:43Z,24,10,3207,3210
29477,2018-10-13T16:02:36Z,24,10,3210,3207
29477,2018-10-13T21:57:35Z,49,10,3207,3640
29477,2018-10-13T22:28:52Z,26,10,3640,3210
29477,2018-10-13T23:51:03Z,30,10,3210,3195
29477,2018-10-14T00:21:01Z,49,10,3195,3679
29477,2018-10-14T01:46:52Z,41,10,3679,3195
29477,2018-10-14T03:11:04Z,27,10,3195,3194
29477,2018-10-14T03:20:22Z,28,10,3194,3694
29477,2018-10-15T09:13:54Z,28,10,3694,3195
29477,2018-10-15T22:30:10Z,41,10,3195,3194
29477,2018-10-16T06:55:37Z,22,10,3194,3679
29477,2018-10-16T12:55:38Z,40,10,3679,3640
29477,2018-10-16T22:43:21Z,28,10,3640,3210
29477,2018-10-17T13:05:31Z,28,10,3210,3220
29477,2018-10-17T21:08:24Z,29,10,3220,3196
29477,2018-10-18T11:56:04Z,29,10,3196,3198
29477,2018-10-19T01:47:27Z,29,10,3198,3196
29477,2018-10-19T12:19:01Z,29,10,3196,3220
29477,2018-10-19T13:11:29Z,24,10,3220,3639
29477,2018-10-19T13:44:19Z,35,10,3639,3184
29477,2018-10-19T17:14:05Z,49,10,3184,3183
29477,2018-10-19T22:20:53Z,22,10,3183,3426
29477,2018-10-29T01:01:39Z,49,10,3212,3186
29477,2018-10-29T01:32:02Z,49,10,3186,3210
29477,2018-10-29T12:43:51Z,35,10,3210,3640
29477,2018-10-29T18:44:30Z,55,10,3640,3201
29477,2018-10-30T12:45:24Z,36,10,3201,3638
29477,2018-10-30T13:29:47Z,41,10,3638,3183
29477,2018-10-30T14:47:31Z,48,10,3209,3203
29477,2018-10-30T15:25:34Z,48,10,3203,3209
29477,2018-10-30T16:42:37Z,39,10,3209,3186
29477,2018-10-30T20:18:59Z,71,10,3186,3268
29477,2018-10-31T13:07:03Z,34,10,3268,3183
29477,2018-10-31T18:00:41Z,25,10,3269,3273
29477,2018-10-31T18:55:04Z,41,10,3186,3279
29477,2018-10-31T19:33:07Z,36,10,3279,3272
29477,2018-10-31T19:44:23Z,32,10,3272,3269
29477,2018-10-31T21:59:12Z,32,10,3269,3273
29477,2018-11-01T01:24:35Z,32,10,3273,3203
29477,2018-11-01T11:37:00Z,41,11,3203,3202
29477,2018-11-01T20:38:12Z,49,11,3202,3186
29477,2018-11-01T22:31:21Z,35,11,3186,3278
29477,2018-11-02T00:11:03Z,24,11,3195,3194
29477,2018-11-02T12:16:52Z,32,11,3194,3694
29477,2018-11-02T12:47:31Z,31,11,3694,3183
29477,2018-11-02T17:06:02Z,31,11,3272,3211
29477,2018-11-02T21:37:12Z,37,11,3211,3209
29477,2018-11-02T21:42:51Z,37,11,3209,3206
29477,2018-11-02T21:53:45Z,37,11,3206,3640
29477,2018-11-02T22:07:27Z,31,11,3640,3210
29477,2018-11-03T13:15:11Z,40,11,3210,3640
29477,2018-11-03T22:18:31Z,25,11,3640,3225
29477,2018-11-05T13:44:21Z,34,11,3225,3183
29477,2018-11-05T22:17:46Z,34,11,3183,3267
29477,2018-11-06T12:59:54Z,31,11,3267,3183
29477,2018-11-06T22:58:33Z,30,11,3183,3192
29477,2018-11-07T12:42:08Z,38,11,3192,3183
29477,2018-11-07T13:50:21Z,44,11,3270,3186
29477,2018-11-07T17:27:15Z,56,11,3279,3209
29477,2018-11-07T20:10:42Z,44,11,3209,3186
29477,2018-11-07T20:54:54Z,43,11,3272,3269
29477,2018-11-07T22:23:16Z,43,11,3269,3203
29477,2018-11-08T13:41:06Z,44,11,3203,3186
29477,2018-11-09T10:48:23Z,57,11,3267,3184
29477,2018-11-09T11:42:17Z,35,11,3184,3677
29477,2018-11-09T13:24:24Z,29,11,3677,3195
29477,2018-11-10T00:01:22Z,28,11,3195,3678
29477,2018-11-10T00:22:00Z,27,11,3678,3678
29477,2018-11-10T12:42:08Z,27,11,3678,3194
29477,2018-11-10T17:31:25Z,47,11,3194,3213
29477,2018-11-10T17:51:01Z,32,11,3213,3213
29477,2018-11-10T18:11:57Z,35,11,3213,3211
29477,2018-11-11T04:01:39Z,28,11,3211,3205
29477,2018-11-12T14:40:59Z,32,11,3278,3186
29477,2018-11-12T22:41:17Z,25,11,3186,3272
29477,2018-11-12T22:47:29Z,25,11,3272,3269
29477,2018-11-12T23:38:09Z,28,11,3186,3203
29477,2018-11-13T01:26:11Z,26,11,3203,3481
29477,2018-11-13T03:15:12Z,26,11,3481,3203
29477,2018-11-13T19:37:31Z,46,11,3183,3681
29477,2018-11-14T01:09:08Z,31,11,3681,3681
29477,2018-11-14T13:32:00Z,31,11,3681,3275
29477,2018-11-14T13:59:58Z,37,11,3275,3214
29477,2018-11-15T00:21:30Z,23,11,3214,3186
29477,2018-11-15T00:31:36Z,32,11,3186,3279
29477,2018-11-15T12:54:15Z,23,11,3279,3267
29477,2018-11-15T13:06:33Z,57,11,3267,3275
29477,2018-11-15T13:35:26Z,49,11,3275,3638
29477,2018-11-15T14:33:24Z,41,11,3638,3639
29477,2018-11-17T18:55:00Z,33,11,3639,3183
29477,2018-11-18T02:41:53Z,30,11,3183,3481
29477,2018-11-18T19:57:07Z,25,11,3481,3183
29477,2018-11-19T00:43:23Z,25,11,3183,3202
29477,2018-11-19T23:43:20Z,38,11,3202,3278
29477,2018-11-20T12:08:49Z,27,11,3278,3186
29477,2018-11-20T13:09:11Z,29,11,3270,3273
29477,2018-11-21T00:12:51Z,26,11,3273,3203
29477,2018-11-21T13:31:48Z,32,11,3203,3186
29477,2018-11-22T13:58:02Z,28,11,3678,3195
29477,2018-11-22T14:31:43Z,24,11,3195,3225
29477,2018-11-22T19:13:46Z,30,11,3225,3186
29477,2018-11-22T19:56:47Z,53,11,3186,3276
