bike_id,start_time,start_date,start_month_name,start_day_of_week,start_hour_of_day,hire_duration,stop_time,start_station,start_lat,start_long,end_station,end_lat,end_long,type,birth_year,rider_age,gender
29506,2018-07-11T21:46:43Z,2018-07-11,Jul,Wed,17,653.407999992371s (~10.89 minutes),2018-07-11T21:57:36Z,3196,40.7443187,-74.0439909,3206,40.7311689,-74.0575736,Subscriber,1984,34,Male
29506,2018-07-12T02:47:02Z,2018-07-11,Jul,Wed,22,447.378000020981s (~7.46 minutes),2018-07-12T02:54:29Z,3206,40.7311689,-74.0575736,3210,40.742677141,-74.051788633,Subscriber,1995,23,Female
29506,2018-07-12T12:11:46Z,2018-07-12,Jul,Thu,8,401.792999982834s (~6.7 minutes),2018-07-12T12:18:28Z,3210,40.742677141,-74.051788633,3640,40.73367,-74.0625,Subscriber,1989,29,Male
29506,2018-07-12T20:17:19Z,2018-07-12,Jul,Thu,16,203.986999988556s (~3.4 minutes),2018-07-12T20:20:43Z,3640,40.73367,-74.0625,3201,40.737711,-74.066921,Subscriber,1963,55,Male
29506,2018-07-13T21:31:28Z,2018-07-13,Jul,Fri,17,255.242000102997s (~4.25 minutes),2018-07-13T21:35:43Z,3201,40.737711,-74.066921,3640,40.73367,-74.0625,Subscriber,1967,51,Male
29506,2018-07-13T22:47:13Z,2018-07-13,Jul,Fri,18,743.838999986649s (~12.4 minutes),2018-07-13T22:59:37Z,3640,40.73367,-74.0625,3210,40.742677141,-74.051788633,Subscriber,1979,39,Male
29506,2018-07-16T11:20:24Z,2018-07-16,Jul,Mon,7,495.003999948502s (~8.25 minutes),2018-07-16T11:28:39Z,3210,40.742677141,-74.051788633,3220,40.734961020009514,-74.0595030784607,Subscriber,1983,35,Male
29506,2018-07-16T20:19:47Z,2018-07-16,Jul,Mon,16,2019.75099992752s (~33.66 minutes),2018-07-16T20:53:27Z,3220,40.734961020009514,-74.0595030784607,3196,40.7443187,-74.0439909,Customer,1969,49,Unknown
29506,2018-07-18T11:42:06Z,2018-07-18,Jul,Wed,7,153.611999988556s (~2.56 minutes),2018-07-18T11:44:40Z,3196,40.7443187,-74.0439909,3198,40.748715945380226,-74.04044330120087,Subscriber,1989,29,Male
29506,2018-07-18T12:22:16Z,2018-07-18,Jul,Wed,8,3227.12400007248s (~53.79 minutes),2018-07-18T13:16:03Z,3198,40.748715945380226,-74.04044330120087,3202,40.7272235,-74.0337589,Customer,1986,32,Male
29506,2018-07-18T22:06:19Z,2018-07-18,Jul,Wed,18,484.240999937057s (~8.07 minutes),2018-07-18T22:14:24Z,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Customer,1987,31,Male
29506,2018-07-20T12:28:38Z,2018-07-20,Jul,Fri,8,240.588000059128s (~4.01 minutes),2018-07-20T12:32:39Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1989,29,Male
29506,2018-07-20T15:55:44Z,2018-07-20,Jul,Fri,11,284.825000047684s (~4.75 minutes),2018-07-20T16:00:29Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1991,27,Female
29506,2018-07-20T19:48:17Z,2018-07-20,Jul,Fri,15,265.12299990654s (~4.42 minutes),2018-07-20T19:52:42Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1969,49,Unknown
29506,2018-07-20T22:06:10Z,2018-07-20,Jul,Fri,18,391.228999853134s (~6.52 minutes),2018-07-20T22:12:41Z,3184,40.7141454,-74.0335519,3272,40.72333158646436,-74.04595255851744,Subscriber,1991,27,Male
29506,2018-07-22T13:27:08Z,2018-07-22,Jul,Sun,9,270.1890001297s (~4.5 minutes),2018-07-22T13:31:38Z,3272,40.72333158646436,-74.04595255851744,3203,40.727595966,-74.044247311,Subscriber,1975,43,Male
29506,2018-07-22T13:56:18Z,2018-07-22,Jul,Sun,9,161.427999973297s (~2.69 minutes),2018-07-22T13:58:59Z,3203,40.727595966,-74.044247311,3272,40.72333158646436,-74.04595255851744,Subscriber,1986,32,Female
29506,2018-07-22T17:39:52Z,2018-07-22,Jul,Sun,13,521.195999860764s (~8.69 minutes),2018-07-22T17:48:33Z,3272,40.72333158646436,-74.04595255851744,3192,40.7112423,-74.0557013,Subscriber,1961,57,Male
29506,2018-07-22T18:02:14Z,2018-07-22,Jul,Sun,14,2570.14900016785s (~42.84 minutes),2018-07-22T18:45:04Z,3192,40.7112423,-74.0557013,3192,40.7112423,-74.0557013,Subscriber,1989,29,Female
29506,2018-07-22T19:55:19Z,2018-07-22,Jul,Sun,15,1081.50300002098s (~18.03 minutes),2018-07-22T20:13:21Z,3192,40.7112423,-74.0557013,3639,40.7192517,-74.034234,Subscriber,1992,26,Male
29506,2018-07-23T11:04:41Z,2018-07-23,Jul,Mon,7,336.229000091553s (~5.6 minutes),2018-07-23T11:10:17Z,3639,40.7192517,-74.034234,3638,40.7242941,-74.0354826,Subscriber,1984,34,Female
29506,2018-07-25T03:20:16Z,2018-07-24,Jul,Tue,23,1938.66900014877s (~32.31 minutes),2018-07-25T03:52:35Z,3638,40.7242941,-74.0354826,3638,40.7242941,-74.0354826,Customer,1969,49,Unknown
29506,2018-07-26T03:04:07Z,2018-07-25,Jul,Wed,23,196.462000131607s (~3.27 minutes),2018-07-26T03:07:24Z,3638,40.7242941,-74.0354826,3639,40.7192517,-74.034234,Subscriber,1990,28,Female
29506,2018-07-26T11:52:58Z,2018-07-26,Jul,Thu,7,190.93799996376s (~3.18 minutes),2018-07-26T11:56:09Z,3639,40.7192517,-74.034234,3202,40.7272235,-74.0337589,Subscriber,1990,28,Male
29506,2018-07-26T21:26:11Z,2018-07-26,Jul,Thu,17,296.846999883652s (~4.95 minutes),2018-07-26T21:31:08Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1980,38,Female
29506,2018-07-27T12:20:42Z,2018-07-27,Jul,Fri,8,253.681999921799s (~4.23 minutes),2018-07-27T12:24:55Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1981,37,Male
29506,2018-07-28T06:51:12Z,2018-07-28,Jul,Sat,2,531.114000082016s (~8.85 minutes),2018-07-28T07:00:03Z,3186,40.71958611647166,-74.04311746358871,3206,40.7311689,-74.0575736,Customer,1969,49,Unknown
29506,2018-07-28T14:19:37Z,2018-07-28,Jul,Sat,10,571.799000024796s (~9.53 minutes),2018-07-28T14:29:08Z,3206,40.7311689,-74.0575736,3205,40.71653978099194,-74.0496379137039,Subscriber,1976,42,Female
29506,2018-07-28T20:56:31Z,2018-07-28,Jul,Sat,16,531.742000102997s (~8.86 minutes),2018-07-28T21:05:23Z,3205,40.71653978099194,-74.0496379137039,3639,40.7192517,-74.034234,Subscriber,1986,32,Male
29506,2018-07-29T06:27:21Z,2018-07-29,Jul,Sun,2,411.451999902725s (~6.86 minutes),2018-07-29T06:34:12Z,3639,40.7192517,-74.034234,3199,40.7287448,-74.0321082,Customer,1988,30,Unknown
29506,2018-07-29T12:46:28Z,2018-07-29,Jul,Sun,8,1372.79199981689s (~22.88 minutes),2018-07-29T13:09:21Z,3199,40.7287448,-74.0321082,3199,40.7287448,-74.0321082,Subscriber,1959,59,Male
29506,2018-07-29T13:43:39Z,2018-07-29,Jul,Sun,9,412.072000026703s (~6.87 minutes),2018-07-29T13:50:31Z,3199,40.7287448,-74.0321082,3639,40.7192517,-74.034234,Subscriber,1994,24,Female
29506,2018-07-29T15:02:03Z,2018-07-29,Jul,Sun,11,1116.73599982262s (~18.61 minutes),2018-07-29T15:20:40Z,3639,40.7192517,-74.034234,3205,40.71653978099194,-74.0496379137039,Customer,1969,49,Unknown
29506,2018-07-29T15:27:09Z,2018-07-29,Jul,Sun,11,1248.43499994278s (~20.81 minutes),2018-07-29T15:47:58Z,3205,40.71653978099194,-74.0496379137039,3267,40.7124188237569,-74.03852552175522,Customer,1969,49,Unknown
29506,2018-07-29T19:32:54Z,2018-07-29,Jul,Sun,15,1107.97099995613s (~18.47 minutes),2018-07-29T19:51:22Z,3267,40.7124188237569,-74.03852552175522,3639,40.7192517,-74.034234,Customer,1969,49,Unknown
29506,2018-07-29T20:24:08Z,2018-07-29,Jul,Sun,16,400.159999847412s (~6.67 minutes),2018-07-29T20:30:48Z,3639,40.7192517,-74.034234,3272,40.72333158646436,-74.04595255851744,Subscriber,1988,30,Male
29506,2018-07-30T12:50:59Z,2018-07-30,Jul,Mon,8,174.985000133514s (~2.92 minutes),2018-07-30T12:53:54Z,3272,40.72333158646436,-74.04595255851744,3186,40.71958611647166,-74.04311746358871,Subscriber,1988,30,Female
29506,2018-07-30T13:48:42Z,2018-07-30,Jul,Mon,9,264.757000207901s (~4.41 minutes),2018-07-30T13:53:06Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1977,41,Female
29506,2018-07-30T13:55:32Z,2018-07-30,Jul,Mon,9,339.063999891281s (~5.65 minutes),2018-07-30T14:01:11Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1978,40,Female
29506,2018-07-30T18:46:12Z,2018-07-30,Jul,Mon,14,275.638000011444s (~4.59 minutes),2018-07-30T18:50:48Z,3210,40.742677141,-74.051788633,3212,40.734785818,-74.050443636,Subscriber,1982,36,Male
29506,2018-07-30T21:36:31Z,2018-07-30,Jul,Mon,17,339.09299993515s (~5.65 minutes),2018-07-30T21:42:10Z,3212,40.734785818,-74.050443636,3195,40.73074262530658,-74.06378388404846,Subscriber,1961,57,Male
29506,2018-07-30T22:22:50Z,2018-07-30,Jul,Mon,18,283.90700006485s (~4.73 minutes),2018-07-30T22:27:34Z,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1987,31,Male
29506,2018-07-31T13:02:06Z,2018-07-31,Jul,Tue,9,809.131999969482s (~13.49 minutes),2018-07-31T13:15:35Z,3280,40.71928220070702,-74.07126188278198,3194,40.7253399253558,-74.06762212514877,Subscriber,1981,37,Male
29506,2018-07-31T14:24:46Z,2018-07-31,Jul,Tue,10,210.710000038147s (~3.51 minutes),2018-07-31T14:28:16Z,3194,40.7253399253558,-74.06762212514877,3195,40.73074262530658,-74.06378388404846,Subscriber,1972,46,Male
29506,2018-07-31T20:31:15Z,2018-07-31,Jul,Tue,16,270.889999866486s (~4.51 minutes),2018-07-31T20:35:46Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1972,46,Male
29506,2018-07-31T21:40:43Z,2018-07-31,Jul,Tue,17,594.553999900818s (~9.91 minutes),2018-07-31T21:50:38Z,3225,40.7236589,-74.0641943,3186,40.71958611647166,-74.04311746358871,Subscriber,1987,31,Male
29506,2018-07-31T21:51:33Z,2018-07-31,Jul,Tue,17,1244.98200011253s (~20.75 minutes),2018-07-31T22:12:18Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1993,25,Male
29506,2018-08-01T11:56:15Z,2018-08-01,Aug,Wed,7,302.051000118256s (~5.03 minutes),2018-08-01T12:01:17Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1989,29,Male
29506,2018-08-02T02:13:43Z,2018-08-01,Aug,Wed,22,447.363000154495s (~7.46 minutes),2018-08-02T02:21:10Z,3225,40.7236589,-74.0641943,3186,40.71958611647166,-74.04311746358871,Subscriber,1988,30,Male
29506,2018-08-02T02:25:32Z,2018-08-01,Aug,Wed,22,228.914000034332s (~3.82 minutes),2018-08-02T02:29:21Z,3186,40.71958611647166,-74.04311746358871,3276,40.71458403535893,-74.04281705617905,Subscriber,1986,32,Male
29506,2018-08-02T12:13:27Z,2018-08-02,Aug,Thu,8,221.663000106812s (~3.69 minutes),2018-08-02T12:17:09Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1975,43,Male
29506,2018-08-02T12:33:03Z,2018-08-02,Aug,Thu,8,93.7590000629425s (~1.56 minutes),2018-08-02T12:34:36Z,3186,40.71958611647166,-74.04311746358871,3185,40.7177325,-74.043845,Subscriber,1970,48,Male
29506,2018-08-03T00:05:16Z,2018-08-02,Aug,Thu,20,538.799999952316s (~8.98 minutes),2018-08-03T00:14:15Z,3185,40.7177325,-74.043845,3192,40.7112423,-74.0557013,Subscriber,1991,27,Male
29506,2018-08-03T11:50:57Z,2018-08-03,Aug,Fri,7,417.838000059128s (~6.96 minutes),2018-08-03T11:57:54Z,3192,40.7112423,-74.0557013,3211,40.72152515,-74.046304543,Subscriber,1991,27,Male
29506,2018-08-04T02:50:57Z,2018-08-03,Aug,Fri,22,3266.98600006104s (~54.45 minutes),2018-08-04T03:45:24Z,3211,40.72152515,-74.046304543,3211,40.72152515,-74.046304543,Customer,1969,49,Unknown
29506,2018-08-04T18:27:26Z,2018-08-04,Aug,Sat,14,506.200000047684s (~8.44 minutes),2018-08-04T18:35:52Z,3211,40.72152515,-74.046304543,3205,40.71653978099194,-74.0496379137039,Subscriber,1984,34,Female
29506,2018-08-06T13:43:46Z,2018-08-06,Aug,Mon,9,1924.78100013733s (~32.08 minutes),2018-08-06T14:15:51Z,3205,40.71653978099194,-74.0496379137039,3205,40.71653978099194,-74.0496379137039,Subscriber,1988,30,Male
29506,2018-08-06T23:50:30Z,2018-08-06,Aug,Mon,19,724.207999944687s (~12.07 minutes),2018-08-07T00:02:34Z,3186,40.71958611647166,-74.04311746358871,3192,40.7112423,-74.0557013,Subscriber,1991,27,Female
29506,2018-08-07T00:07:56Z,2018-08-06,Aug,Mon,20,342.035000085831s (~5.7 minutes),2018-08-07T00:13:38Z,3192,40.7112423,-74.0557013,3186,40.71958611647166,-74.04311746358871,Subscriber,1993,25,Male
29506,2018-08-07T01:03:35Z,2018-08-06,Aug,Mon,21,378.684000015259s (~6.31 minutes),2018-08-07T01:09:54Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1980,38,Male
29506,2018-08-07T09:23:44Z,2018-08-07,Aug,Tue,5,196.709000110626s (~3.28 minutes),2018-08-07T09:27:01Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1985,33,Male
29506,2018-08-07T09:50:03Z,2018-08-07,Aug,Tue,5,211.675999879837s (~3.53 minutes),2018-08-07T09:53:35Z,3186,40.71958611647166,-74.04311746358871,3205,40.71653978099194,-74.0496379137039,Subscriber,1980,38,Male
29506,2018-08-07T11:35:30Z,2018-08-07,Aug,Tue,7,225.059000015259s (~3.75 minutes),2018-08-07T11:39:15Z,3205,40.71653978099194,-74.0496379137039,3186,40.71958611647166,-74.04311746358871,Subscriber,1989,29,Male
29506,2018-08-07T12:39:57Z,2018-08-07,Aug,Tue,8,403.487000226974s (~6.72 minutes),2018-08-07T12:46:40Z,3186,40.71958611647166,-74.04311746358871,3202,40.7272235,-74.0337589,Subscriber,1990,28,Male
29506,2018-08-07T16:05:57Z,2018-08-07,Aug,Tue,12,278.47200012207s (~4.64 minutes),2018-08-07T16:10:35Z,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Subscriber,1986,32,Male
29506,2018-08-07T21:28:15Z,2018-08-07,Aug,Tue,17,295.962999820709s (~4.93 minutes),2018-08-07T21:33:11Z,3639,40.7192517,-74.034234,3213,40.71848892,-74.047726625,Subscriber,1986,32,Male
29506,2018-08-08T11:02:51Z,2018-08-08,Aug,Wed,7,436.364000082016s (~7.27 minutes),2018-08-08T11:10:08Z,3213,40.71848892,-74.047726625,3639,40.7192517,-74.034234,Subscriber,1969,49,Unknown
29506,2018-08-08T12:00:35Z,2018-08-08,Aug,Wed,8,386.322000026703s (~6.44 minutes),2018-08-08T12:07:02Z,3639,40.7192517,-74.034234,3213,40.71848892,-74.047726625,Subscriber,1969,49,Unknown
29506,2018-08-08T12:36:42Z,2018-08-08,Aug,Wed,8,772.440999984741s (~12.87 minutes),2018-08-08T12:49:34Z,3213,40.71848892,-74.047726625,3199,40.7287448,-74.0321082,Subscriber,1990,28,Female
29506,2018-08-08T13:49:54Z,2018-08-08,Aug,Wed,9,93.797000169754s (~1.56 minutes),2018-08-08T13:51:28Z,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1988,30,Male
29506,2018-08-08T22:32:19Z,2018-08-08,Aug,Wed,18,486.09500002861s (~8.1 minutes),2018-08-08T22:40:25Z,3638,40.7242941,-74.0354826,3186,40.71958611647166,-74.04311746358871,Customer,1969,49,Unknown
29506,2018-08-08T22:41:29Z,2018-08-08,Aug,Wed,18,358.946000099182s (~5.98 minutes),2018-08-08T22:47:28Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1965,53,Male
29506,2018-08-09T13:21:09Z,2018-08-09,Aug,Thu,9,333.832999944687s (~5.56 minutes),2018-08-09T13:26:43Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1965,53,Male
29506,2018-08-10T12:23:32Z,2018-08-10,Aug,Fri,8,145.821000099182s (~2.43 minutes),2018-08-10T12:25:58Z,3279,40.721630142638354,-74.04996782541275,3186,40.71958611647166,-74.04311746358871,Subscriber,1981,37,Male
29506,2018-08-10T22:54:12Z,2018-08-10,Aug,Fri,18,298.032999992371s (~4.97 minutes),2018-08-10T22:59:10Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1974,44,Male
29506,2018-08-11T00:02:52Z,2018-08-10,Aug,Fri,20,395.428999900818s (~6.59 minutes),2018-08-11T00:09:28Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1962,56,Male
29506,2018-08-11T17:17:14Z,2018-08-11,Aug,Sat,13,825.956000089645s (~13.77 minutes),2018-08-11T17:31:00Z,3225,40.7236589,-74.0641943,3211,40.72152515,-74.046304543,Subscriber,1992,26,Female
29506,2018-08-11T17:35:20Z,2018-08-11,Aug,Sat,13,315.725999832153s (~5.26 minutes),2018-08-11T17:40:36Z,3211,40.72152515,-74.046304543,3203,40.727595966,-74.044247311,Subscriber,1988,30,Female
29506,2018-08-11T17:53:44Z,2018-08-11,Aug,Sat,13,275.599999904633s (~4.59 minutes),2018-08-11T17:58:20Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1964,54,Male
29506,2018-08-12T06:59:53Z,2018-08-12,Aug,Sun,2,209.548000097275s (~3.49 minutes),2018-08-12T07:03:22Z,3186,40.71958611647166,-74.04311746358871,3270,40.72528910781132,-74.04557168483734,Subscriber,1958,60,Female
29506,2018-08-12T15:10:23Z,2018-08-12,Aug,Sun,11,79.1369998455048s (~1.32 minutes),2018-08-12T15:11:43Z,3270,40.72528910781132,-74.04557168483734,3272,40.72333158646436,-74.04595255851744,Subscriber,1972,46,Male
29506,2018-08-13T00:58:35Z,2018-08-12,Aug,Sun,20,316.789999961853s (~5.28 minutes),2018-08-13T01:03:52Z,3272,40.72333158646436,-74.04595255851744,3205,40.71653978099194,-74.0496379137039,Subscriber,1989,29,Male
29506,2018-08-14T16:35:51Z,2018-08-14,Aug,Tue,12,6073.51899981499s (~1.69 hours),2018-08-14T18:17:04Z,3205,40.71653978099194,-74.0496379137039,3203,40.727595966,-74.044247311,Customer,1969,49,Unknown
29506,2018-08-14T18:17:17Z,2018-08-14,Aug,Tue,14,1706.84299993515s (~28.45 minutes),2018-08-14T18:45:44Z,3203,40.727595966,-74.044247311,3268,40.71346382669195,-74.06285852193832,Customer,1969,49,Unknown
29506,2018-08-15T12:57:35Z,2018-08-15,Aug,Wed,8,316.18499994278s (~5.27 minutes),2018-08-15T13:02:52Z,3268,40.71346382669195,-74.06285852193832,3185,40.7177325,-74.043845,Subscriber,1992,26,Male
29506,2018-08-15T22:55:02Z,2018-08-15,Aug,Wed,18,446.94000005722s (~7.45 minutes),2018-08-15T23:02:29Z,3185,40.7177325,-74.043845,3192,40.7112423,-74.0557013,Subscriber,1988,30,Male
29506,2018-08-16T11:50:40Z,2018-08-16,Aug,Thu,7,440.65499997139s (~7.34 minutes),2018-08-16T11:58:01Z,3192,40.7112423,-74.0557013,3185,40.7177325,-74.043845,Subscriber,1977,41,Male
29506,2018-08-16T12:53:24Z,2018-08-16,Aug,Thu,8,267.019000053406s (~4.45 minutes),2018-08-16T12:57:51Z,3185,40.7177325,-74.043845,3214,40.7127742,-74.0364857,Subscriber,1988,30,Female
29506,2018-08-16T21:11:37Z,2018-08-16,Aug,Thu,17,641.750999927521s (~10.7 minutes),2018-08-16T21:22:18Z,3214,40.7127742,-74.0364857,3192,40.7112423,-74.0557013,Subscriber,1984,34,Male
29506,2018-08-17T04:22:34Z,2018-08-17,Aug,Fri,0,294.674000024796s (~4.91 minutes),2018-08-17T04:27:28Z,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1985,33,Male
29506,2018-08-17T11:55:58Z,2018-08-17,Aug,Fri,7,509.105000019073s (~8.49 minutes),2018-08-17T12:04:27Z,3193,40.7246050998869,-74.07840594649315,3195,40.73074262530658,-74.06378388404846,Subscriber,1983,35,Male
29506,2018-08-17T23:22:51Z,2018-08-17,Aug,Fri,19,450.300999879837s (~7.51 minutes),2018-08-17T23:30:21Z,3195,40.73074262530658,-74.06378388404846,3210,40.742677141,-74.051788633,Subscriber,1982,36,Male
29506,2018-08-19T13:03:24Z,2018-08-19,Aug,Sun,9,484.049999952316s (~8.07 minutes),2018-08-19T13:11:28Z,3212,40.734785818,-74.050443636,3185,40.7177325,-74.043845,Subscriber,1992,26,Male
29506,2018-08-19T21:33:14Z,2018-08-19,Aug,Sun,17,1784.63400006294s (~29.74 minutes),2018-08-19T22:02:59Z,3185,40.7177325,-74.043845,3185,40.7177325,-74.043845,Subscriber,1983,35,Male
29506,2018-08-20T02:31:15Z,2018-08-19,Aug,Sun,22,115.81200003624s (~1.93 minutes),2018-08-20T02:33:11Z,3185,40.7177325,-74.043845,3213,40.71848892,-74.047726625,Subscriber,1967,51,Female
29506,2018-08-20T12:52:32Z,2018-08-20,Aug,Mon,8,144.178999900818s (~2.4 minutes),2018-08-20T12:54:57Z,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1989,29,Female
29506,2018-08-21T12:18:50Z,2018-08-21,Aug,Tue,8,192.81299996376s (~3.21 minutes),2018-08-21T12:22:03Z,3213,40.71848892,-74.047726625,3186,40.71958611647166,-74.04311746358871,Subscriber,1969,49,Unknown
29506,2018-08-21T23:23:42Z,2018-08-21,Aug,Tue,19,410.876999855042s (~6.85 minutes),2018-08-21T23:30:33Z,3186,40.71958611647166,-74.04311746358871,3483,40.71942,-74.05099,Subscriber,1985,33,Male
29506,2018-08-22T11:32:38Z,2018-08-22,Aug,Wed,7,223.269000053406s (~3.72 minutes),2018-08-22T11:36:21Z,3483,40.71942,-74.05099,3186,40.71958611647166,-74.04311746358871,Subscriber,1979,39,Unknown
29506,2018-08-22T23:14:48Z,2018-08-22,Aug,Wed,19,216.508000135422s (~3.61 minutes),2018-08-22T23:18:25Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1980,38,Male
29506,2018-08-23T10:28:31Z,2018-08-23,Aug,Thu,6,157.56299996376s (~2.63 minutes),2018-08-23T10:31:09Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1980,38,Male
29506,2018-08-23T14:22:10Z,2018-08-23,Aug,Thu,10,350.730000019073s (~5.85 minutes),2018-08-23T14:28:00Z,3207,40.7376037,-74.0524783,3220,40.734961020009514,-74.0595030784607,Subscriber,1983,35,Male
29506,2018-08-23T22:41:16Z,2018-08-23,Aug,Thu,18,465.856999874115s (~7.76 minutes),2018-08-23T22:49:02Z,3220,40.734961020009514,-74.0595030784607,3210,40.742677141,-74.051788633,Subscriber,1977,41,Male
29506,2018-08-24T11:15:49Z,2018-08-24,Aug,Fri,7,351.611999988556s (~5.86 minutes),2018-08-24T11:21:40Z,3210,40.742677141,-74.051788633,3195,40.73074262530658,-74.06378388404846,Subscriber,1979,39,Male
29506,2018-08-24T12:45:59Z,2018-08-24,Aug,Fri,8,198.6859998703s (~3.31 minutes),2018-08-24T12:49:18Z,3195,40.73074262530658,-74.06378388404846,3677,40.72755146730012,-74.07106071710587,Subscriber,1994,24,Female
29506,2018-08-24T13:30:43Z,2018-08-24,Aug,Fri,9,890.211999893188s (~14.84 minutes),2018-08-24T13:45:33Z,3677,40.72755146730012,-74.07106071710587,3183,40.7162469,-74.0334588,Subscriber,1989,29,Male
29506,2018-08-24T19:42:58Z,2018-08-24,Aug,Fri,15,513.522000074387s (~8.56 minutes),2018-08-24T19:51:32Z,3211,40.72152515,-74.046304543,3681,40.71517767732029,-74.03768330812454,Subscriber,1975,43,Male
29506,2018-08-25T16:45:13Z,2018-08-25,Aug,Sat,12,526.897000074387s (~8.78 minutes),2018-08-25T16:54:00Z,3681,40.71517767732029,-74.03768330812454,3278,40.72568548362901,-74.04879033565521,Subscriber,1987,31,Male
29506,2018-08-25T17:46:24Z,2018-08-25,Aug,Sat,13,119.864000082016s (~2 minutes),2018-08-25T17:48:24Z,3278,40.72568548362901,-74.04879033565521,3270,40.72528910781132,-74.04557168483734,Subscriber,1973,45,Male
29506,2018-08-25T18:40:53Z,2018-08-25,Aug,Sat,14,101.330999851227s (~1.69 minutes),2018-08-25T18:42:34Z,3270,40.72528910781132,-74.04557168483734,3211,40.72152515,-74.046304543,Subscriber,1960,58,Male
29506,2018-08-25T22:45:19Z,2018-08-25,Aug,Sat,18,242.47000002861s (~4.04 minutes),2018-08-25T22:49:21Z,3211,40.72152515,-74.046304543,3203,40.727595966,-74.044247311,Subscriber,1975,43,Male
29506,2018-08-25T23:01:45Z,2018-08-25,Aug,Sat,19,744.93700003624s (~12.42 minutes),2018-08-25T23:14:10Z,3203,40.727595966,-74.044247311,3203,40.727595966,-74.044247311,Subscriber,1993,25,Male
29506,2018-08-26T02:33:48Z,2018-08-25,Aug,Sat,22,1825.70899987221s (~30.43 minutes),2018-08-26T03:04:13Z,3203,40.727595966,-74.044247311,3199,40.7287448,-74.0321082,Subscriber,1988,30,Male
29506,2018-08-26T03:06:54Z,2018-08-25,Aug,Sat,23,895.582999944687s (~14.93 minutes),2018-08-26T03:21:49Z,3199,40.7287448,-74.0321082,3203,40.727595966,-74.044247311,Subscriber,1988,30,Male
29506,2018-08-26T15:53:03Z,2018-08-26,Aug,Sun,11,221.531000137329s (~3.69 minutes),2018-08-26T15:56:44Z,3203,40.727595966,-74.044247311,3273,40.721650724879986,-74.04288411140442,Subscriber,1977,41,Female
29506,2018-08-27T13:04:32Z,2018-08-27,Aug,Mon,9,282.825000047684s (~4.71 minutes),2018-08-27T13:09:15Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1973,45,Male
29506,2018-08-27T18:10:33Z,2018-08-27,Aug,Mon,14,361.212000131607s (~6.02 minutes),2018-08-27T18:16:34Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1980,38,Male
29506,2018-08-27T22:50:48Z,2018-08-27,Aug,Mon,18,535.631999969482s (~8.93 minutes),2018-08-27T22:59:44Z,3195,40.73074262530658,-74.06378388404846,3280,40.71928220070702,-74.07126188278198,Subscriber,1982,36,Female
29506,2018-08-28T10:17:58Z,2018-08-28,Aug,Tue,6,382.039000034332s (~6.37 minutes),2018-08-28T10:24:20Z,3280,40.71928220070702,-74.07126188278198,3195,40.73074262530658,-74.06378388404846,Subscriber,1983,35,Male
